1000423,"41.782657,-71.435754"
1000424,"41.782657,-71.433754"
1000425,"41.782657,-71.431754"
1000426,"41.782657,-71.429754"
1000427,"41.782657,-71.427754"
1000428,"41.782657,-71.425754"
1000429,"41.782657,-71.423754"
1000430,"41.782657,-71.421754"
1000431,"41.782657,-71.419754"
1000432,"41.782657,-71.417754"
1000433,"41.782657,-71.415754"
1000434,"41.782657,-71.413754"
1000435,"41.782657,-71.411754"
1000436,"41.782657,-71.409754"
1000437,"41.782657,-71.407754"
1000438,"41.782657,-71.405754"
1000439,"41.782657,-71.403754"
1000440,"41.782657,-71.401754"
1000441,"41.782657,-71.399754"
1000442,"41.782657,-71.397754"
1000443,"41.782657,-71.395754"
1000444,"41.782657,-71.393754"
1000445,"41.782657,-71.391754"
1000446,"41.782657,-71.389754"
1000447,"41.782657,-71.387754"
1000448,"41.782657,-71.385754"
1000449,"41.782657,-71.383754"
1000450,"41.782657,-71.381754"
1000451,"41.782657,-71.379754"
1000452,"41.782657,-71.377754"
1000453,"41.782657,-71.375754"
1000454,"41.782657,-71.373754"
1000455,"41.782657,-71.371754"
1000456,"41.782657,-71.369754"
1000457,"41.782657,-71.367754"
1000458,"41.782657,-71.365754"
1000459,"41.782657,-71.363754"
1000460,"41.782657,-71.361754"
1000461,"41.782657,-71.359754"
1000462,"41.782657,-71.357754"
1000463,"41.782657,-71.355754"
1000464,"41.782657,-71.353754"
1000465,"41.782657,-71.351754"
1000466,"41.782657,-71.349754"
1000467,"41.782657,-71.347754"
1000468,"41.782657,-71.345754"
1000469,"41.784657,-71.477754"
1000470,"41.784657,-71.475754"
1000471,"41.784657,-71.473754"
1000472,"41.784657,-71.471754"
1000473,"41.784657,-71.469754"
1000474,"41.784657,-71.467754"
1000475,"41.784657,-71.465754"
1000476,"41.784657,-71.463754"
1000477,"41.784657,-71.461754"
1000478,"41.784657,-71.459754"
1000479,"41.784657,-71.457754"
1000480,"41.784657,-71.455754"
1000481,"41.784657,-71.453754"
1000482,"41.784657,-71.451754"
1000483,"41.784657,-71.449754"
1000484,"41.784657,-71.447754"
1000485,"41.784657,-71.445754"
1000486,"41.784657,-71.443754"
1000487,"41.784657,-71.441754"
1000488,"41.784657,-71.439754"
1000489,"41.784657,-71.437754"
1000490,"41.784657,-71.435754"
1000491,"41.784657,-71.433754"
1000492,"41.784657,-71.431754"
1000493,"41.784657,-71.429754"
1000494,"41.784657,-71.427754"
1000495,"41.784657,-71.425754"
1000496,"41.784657,-71.423754"
1000497,"41.784657,-71.421754"
1000498,"41.784657,-71.419754"
1000499,"41.784657,-71.417754"
1000500,"41.784657,-71.415754"
1000501,"41.784657,-71.413754"
1000502,"41.784657,-71.411754"
1000503,"41.784657,-71.409754"
1000504,"41.784657,-71.407754"
1000505,"41.784657,-71.405754"
1000506,"41.784657,-71.403754"
1000507,"41.784657,-71.401754"
1000508,"41.784657,-71.399754"
1000509,"41.784657,-71.397754"
1000510,"41.784657,-71.395754"
1000511,"41.784657,-71.393754"
1000512,"41.784657,-71.391754"
1000513,"41.784657,-71.389754"
1000514,"41.784657,-71.387754"
1000515,"41.784657,-71.385754"
1000516,"41.784657,-71.383754"
1000517,"41.784657,-71.381754"
1000518,"41.784657,-71.379754"
1000519,"41.784657,-71.377754"
1000520,"41.784657,-71.375754"
1000521,"41.784657,-71.373754"
1000522,"41.784657,-71.371754"
1000523,"41.784657,-71.369754"
1000524,"41.784657,-71.367754"
1000525,"41.784657,-71.365754"
1000526,"41.784657,-71.363754"
1000527,"41.784657,-71.361754"
1000528,"41.784657,-71.359754"
1000529,"41.784657,-71.357754"
1000530,"41.784657,-71.355754"
1000531,"41.784657,-71.353754"
1000532,"41.784657,-71.351754"
1000533,"41.784657,-71.349754"
1000534,"41.784657,-71.347754"
1000535,"41.784657,-71.345754"
1000536,"41.786657,-71.477754"
1000537,"41.786657,-71.475754"
1000538,"41.786657,-71.473754"
1000539,"41.786657,-71.471754"
1000540,"41.786657,-71.469754"
1000541,"41.786657,-71.467754"
1000542,"41.786657,-71.465754"
1000543,"41.786657,-71.463754"
1000544,"41.786657,-71.461754"
1000545,"41.786657,-71.459754"
1000546,"41.786657,-71.457754"
1000547,"41.786657,-71.455754"
1000548,"41.786657,-71.453754"
1000549,"41.786657,-71.451754"
1000550,"41.786657,-71.449754"
1000551,"41.786657,-71.447754"
1000552,"41.786657,-71.445754"
1000553,"41.786657,-71.443754"
1000554,"41.786657,-71.441754"
1000555,"41.786657,-71.439754"
1000556,"41.786657,-71.437754"
1000557,"41.786657,-71.435754"
1000558,"41.786657,-71.433754"
1000559,"41.786657,-71.431754"
1000560,"41.786657,-71.429754"
1000561,"41.786657,-71.427754"
1000562,"41.786657,-71.425754"
1000563,"41.786657,-71.423754"
1000564,"41.786657,-71.421754"
1000565,"41.786657,-71.419754"
1000566,"41.786657,-71.417754"
1000567,"41.786657,-71.415754"
1000568,"41.786657,-71.413754"
1000569,"41.786657,-71.411754"
1000570,"41.786657,-71.409754"
1000571,"41.786657,-71.407754"
1000572,"41.786657,-71.405754"
1000573,"41.786657,-71.403754"
1000574,"41.786657,-71.401754"
1000575,"41.786657,-71.399754"
1000576,"41.786657,-71.397754"
1000577,"41.786657,-71.395754"
1000578,"41.786657,-71.393754"
1000579,"41.786657,-71.391754"
1000580,"41.786657,-71.389754"
1000581,"41.786657,-71.387754"
1000582,"41.786657,-71.385754"
1000583,"41.786657,-71.383754"
1000584,"41.786657,-71.381754"
1000585,"41.786657,-71.379754"
1000586,"41.786657,-71.377754"
1000587,"41.786657,-71.375754"
1000588,"41.786657,-71.373754"
1000589,"41.786657,-71.371754"
1000590,"41.786657,-71.369754"
1000591,"41.786657,-71.367754"
1000592,"41.786657,-71.365754"
1000593,"41.786657,-71.363754"
1000594,"41.786657,-71.361754"
1000595,"41.786657,-71.359754"
1000596,"41.786657,-71.357754"
1000597,"41.786657,-71.355754"
1000598,"41.786657,-71.353754"
1000599,"41.786657,-71.351754"
1000600,"41.786657,-71.349754"
1000601,"41.786657,-71.347754"
1000602,"41.786657,-71.345754"
1000603,"41.788657,-71.477754"
1000604,"41.788657,-71.475754"
1000605,"41.788657,-71.473754"
1000606,"41.788657,-71.471754"
1000607,"41.788657,-71.469754"
1000608,"41.788657,-71.467754"
1000609,"41.788657,-71.465754"
1000610,"41.788657,-71.463754"
1000611,"41.788657,-71.461754"
1000612,"41.788657,-71.459754"
1000613,"41.788657,-71.457754"
1000614,"41.788657,-71.455754"
1000615,"41.788657,-71.453754"
1000616,"41.788657,-71.451754"
1000617,"41.788657,-71.449754"
1000618,"41.788657,-71.447754"
1000619,"41.788657,-71.445754"
1000620,"41.788657,-71.443754"
1000621,"41.788657,-71.441754"
1000622,"41.788657,-71.439754"
1000623,"41.788657,-71.437754"
1000624,"41.788657,-71.435754"
1000625,"41.788657,-71.433754"
1000626,"41.788657,-71.431754"
1000627,"41.788657,-71.429754"
1000628,"41.788657,-71.427754"
1000629,"41.788657,-71.425754"
1000630,"41.788657,-71.423754"
1000631,"41.788657,-71.421754"
1000632,"41.788657,-71.419754"
1000633,"41.788657,-71.417754"
1000634,"41.788657,-71.415754"
1000635,"41.788657,-71.413754"
1000636,"41.788657,-71.411754"
1000637,"41.788657,-71.409754"
1000638,"41.788657,-71.407754"
1000639,"41.788657,-71.405754"
1000640,"41.788657,-71.403754"
1000641,"41.788657,-71.401754"
1000642,"41.788657,-71.399754"
1000643,"41.788657,-71.397754"
1000644,"41.788657,-71.395754"
1000645,"41.788657,-71.393754"
1000646,"41.788657,-71.391754"
1000647,"41.788657,-71.389754"
1000648,"41.788657,-71.387754"
1000649,"41.788657,-71.385754"
1000650,"41.788657,-71.383754"
1000651,"41.788657,-71.381754"
1000652,"41.788657,-71.379754"
1000653,"41.788657,-71.377754"
1000654,"41.788657,-71.375754"
1000655,"41.788657,-71.373754"
1000656,"41.788657,-71.371754"
1000657,"41.788657,-71.369754"
1000658,"41.788657,-71.367754"
1000659,"41.788657,-71.365754"
1000660,"41.788657,-71.363754"
1000661,"41.788657,-71.361754"
1000662,"41.788657,-71.359754"
1000663,"41.788657,-71.357754"
1000664,"41.788657,-71.355754"
1000665,"41.788657,-71.353754"
1000666,"41.788657,-71.351754"
1000667,"41.788657,-71.349754"
1000668,"41.788657,-71.347754"
1000669,"41.788657,-71.345754"
1000670,"41.790657,-71.477754"
1000671,"41.790657,-71.475754"
1000672,"41.790657,-71.473754"
1000673,"41.790657,-71.471754"
1000674,"41.790657,-71.469754"
1000675,"41.790657,-71.467754"
1000676,"41.790657,-71.465754"
1000677,"41.790657,-71.463754"
1000678,"41.790657,-71.461754"
1000679,"41.790657,-71.459754"
1000680,"41.790657,-71.457754"
1000681,"41.790657,-71.455754"
1000682,"41.790657,-71.453754"
1000683,"41.790657,-71.451754"
1000684,"41.790657,-71.449754"
1000685,"41.790657,-71.447754"
1000686,"41.790657,-71.445754"
1000687,"41.790657,-71.443754"
1000688,"41.790657,-71.441754"
1000689,"41.790657,-71.439754"
1000690,"41.790657,-71.437754"
1000691,"41.790657,-71.435754"
1000692,"41.790657,-71.433754"
1000693,"41.790657,-71.431754"
1000694,"41.790657,-71.429754"
1000695,"41.790657,-71.427754"
1000696,"41.790657,-71.425754"
1000697,"41.790657,-71.423754"
1000698,"41.790657,-71.421754"
1000699,"41.790657,-71.419754"
1000700,"41.790657,-71.417754"
1000701,"41.790657,-71.415754"
1000702,"41.790657,-71.413754"
1000703,"41.790657,-71.411754"
1000704,"41.790657,-71.409754"
1000705,"41.790657,-71.407754"
1000706,"41.790657,-71.405754"
1000707,"41.790657,-71.403754"
1000708,"41.790657,-71.401754"
1000709,"41.790657,-71.399754"
1000710,"41.790657,-71.397754"
1000711,"41.790657,-71.395754"
1000712,"41.790657,-71.393754"
1000713,"41.790657,-71.391754"
1000714,"41.790657,-71.389754"
1000715,"41.790657,-71.387754"
1000716,"41.790657,-71.385754"
1000717,"41.790657,-71.383754"
1000718,"41.790657,-71.381754"
1000719,"41.790657,-71.379754"
1000720,"41.790657,-71.377754"
1000721,"41.790657,-71.375754"
1000722,"41.790657,-71.373754"
1000723,"41.790657,-71.371754"
1000724,"41.790657,-71.369754"
1000725,"41.790657,-71.367754"
1000726,"41.790657,-71.365754"
1000727,"41.790657,-71.363754"
1000728,"41.790657,-71.361754"
1000729,"41.790657,-71.359754"
1000730,"41.790657,-71.357754"
1000731,"41.790657,-71.355754"
1000732,"41.790657,-71.353754"
1000733,"41.790657,-71.351754"
1000734,"41.790657,-71.349754"
